actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
2.522996e-08,1.6567898e-09,135.8814,-0.00030873605,3.6160872e-10,0.011179249,8.749461,115.77133,115.74636,16.009151,2738.924,3972.542,2732.7847,1.0,-0.19229467,-1.0,10000,0.8239752,0.24731587551136483,0.24611413084673467,0.24508844975047972,10,0.0007518725952463807,1000,1000.0,1000,10,0.0,28198.577379226685,27810.12469701767,27416.09068584442,10,226.22641480108197,0.0,0.0,0.0,10,0.0,4.900485,-0.21808812,-4.8042626,2000,0.9819001,1000,615.9145299145299,52,234,389.3084175520942,28914.837451934814,16504.986441271358,225.8172944188118,234,11614.780695442134,171645.0,234.8767695426941,200000.0,392.0,96037.0760500431,78400000.0,851.510348977469,784000.0
2.522996e-08,1.6535802e-09,136.54147,-0.0003699901,3.6481818e-10,0.01129331,8.738854,115.47665,115.45156,16.181889,2739.007,4092.632,2732.7803,1.0,-0.19052126,-1.0,10000,0.8233669,0.24734926568636775,0.24613830069907952,0.24505828997943369,10,0.0006875077011767482,1000,1000.0,1000,10,0.0,28109.08445739746,27890.777956104277,27593.394139289856,10,172.57466717987498,0.0,0.0,0.0,10,0.0,4.7531886,-0.21618377,-5.096406,2000,0.9908176,1000,621.6625310173697,50,403,391.87804511571966,28703.16241645813,16541.195370906098,-68.44432866573334,403,11648.538690484214,172048.0,245.17817282676697,200000.0,393.0,96282.25423812866,78600000.0,815.7332999675789,786000.0
2.522996e-08,1.6507553e-09,137.3512,-0.0003265598,3.6764314e-10,0.011314657,8.750405,115.45625,115.43125,16.961998,2732.5508,4851.254,2725.7676,1.0,-0.18795985,-1.0,10000,0.8240079,0.2479861430461263,0.247268688671681,0.24656592040703992,10,0.0003690962680589949,1000,1000.0,1000,10,0.0,28333.633890151978,27985.538728141786,27603.324661254883,10,250.21719684550516,0.0,0.0,0.0,10,0.0,4.901151,-0.21971688,-5.057998,2000,0.97865677,1000,921.5441860465116,52,215,234.6024973620774,28590.65149116516,25317.057773070297,647.1104640960693,215,7172.921103826302,172263.0,238.0678825378418,200000.0,394.0,96520.32213425636,78800000.0,840.0965214961714,788000.0
2.522996e-08,1.6531352e-09,137.83696,-0.00029309985,3.652633e-10,0.011320058,8.744591,115.31162,115.28652,17.518635,2736.6702,4585.0864,2729.9778,1.0,-0.18597077,-1.0,10000,0.82243335,0.24835865996621434,0.24716442622111628,0.24549410082205356,10,0.0008084182453436684,1000,1000.0,1000,10,0.0,28259.18862915039,27948.108879566193,27600.30504131317,10,206.20200797483852,0.0,0.0,0.0,10,0.0,5.08775,-0.21446295,-5.5745564,2000,0.9861609,1000,625.5844155844156,41,231,368.03473687864545,28617.723940849304,16233.94886210339,11.38276132941246,231,10873.360488198627,172494.0,232.10686826705933,200000.0,395.0,96752.42901539803,79000000.0,861.6720456969953,790000.0
2.522996e-08,1.6552707e-09,138.28413,-0.00025538396,3.631278e-10,0.011318119,8.729581,115.15215,115.12706,18.222952,2739.2437,4200.9126,2732.779,1.0,-0.18590131,-1.0,10000,0.82457626,0.2500415853575668,0.24894249365574458,0.2477888564393905,10,0.000669095461574672,1000,1000.0,1000,10,0.0,28152.46076774597,27886.546273231506,27606.872361183167,10,149.3223288365386,0.0,0.0,0.0,10,0.0,4.6337795,-0.21272938,-4.574651,2000,0.98074746,1000,902.8646288209607,69,229,264.2009854522598,28660.219891548157,24563.811431614282,652.9679931104183,229,7881.671989665391,172723.0,236.76879215240479,200000.0,396.0,96989.1978251934,79200000.0,844.7059183005114,792000.0
2.522996e-08,1.658741e-09,138.57584,-0.0002397462,3.5965755e-10,0.011325813,8.735267,115.192795,115.16777,18.270428,2740.8616,3514.176,2734.5676,1.0,-0.1875243,-1.0,10000,0.8265394,0.251541270011667,0.24996604755404186,0.2484443424927257,10,0.0010162281076918718,1000,1000.0,1000,10,0.0,27874.7766456604,27622.266231060028,27215.60154914856,10,211.48631543840693,0.0,0.0,0.0,10,0.0,5.0582476,-0.20979322,-5.1411715,2000,0.98936546,1000,815.5472312703583,50,307,277.43345632380726,28422.068185806274,21700.852221944937,506.2947838306427,307,8342.264436249245,173030.0,238.24237275123596,200000.0,397.0,97227.4402141571,79400000.0,839.4812295159297,794000.0
2.522996e-08,1.6607773e-09,139.3207,-0.00046580756,3.5762107e-10,0.011611465,8.776472,115.66502,115.63989,18.861908,2712.1458,3792.184,2705.2207,1.0,-0.19031774,-1.0,10000,0.8278171,0.2509132429566601,0.24962915171220673,0.2477336744723116,10,0.0010661660328108225,1000,1000.0,1000,10,0.0,28166.856832504272,27889.505793094635,27521.542721748352,10,165.88338654049116,0.0,0.0,0.0,10,0.0,5.1234665,-0.20951441,-5.461651,2000,0.9861241,1000,687.6712328767123,49,219,322.3055240238495,28406.305181503296,18030.73196445795,347.62554824352264,219,9745.79031020066,173249.0,233.85544180870056,200000.0,398.0,97461.29567074776,79600000.0,855.22918967866,796000.0
2.522996e-08,1.6606636e-09,139.97763,-0.00037717007,3.577349e-10,0.0115753785,8.760788,115.443665,115.41875,17.906927,2705.4692,3723.8477,2698.8696,1.0,-0.18987565,-1.0,10000,0.8269758,0.2518592885655673,0.2488515527809358,0.24717507464875402,10,0.0012655248793809752,1000,1000.0,1000,10,0.0,28151.335597991943,27692.266912460327,25179.77890586853,10,852.066486817083,0.0,0.0,0.0,10,0.0,5.1334105,-0.2044273,-5.181916,2000,0.99306786,1000,580.38,27,350,430.17522828327924,28487.232984542847,14989.032635809072,-25.324228999204934,350,12385.799141585483,173599.0,241.07742357254028,200000.0,399.0,97702.37311172485,79800000.0,829.608998786317,798000.0
2.522996e-08,1.6589266e-09,140.77368,-0.00035005817,3.594719e-10,0.011611953,8.763964,115.40184,115.37688,17.743301,2694.2708,3681.616,2688.136,1.0,-0.18916689,-1.0,10000,0.8262662,0.2516134358256924,0.24874067532088037,0.24731249772800776,10,0.0013034942843650759,1000,1000.0,1000,10,0.0,28114.764636039734,27939.33455963135,27755.475734710693,10,122.07997592691947,0.0,0.0,0.0,10,0.0,4.600576,-0.212195,-4.7887964,2000,0.9775499,1000,917.6561085972851,62,221,245.59098418398585,28613.989267349243,25177.371019262366,413.3672238588333,221,7376.760845879872,173820.0,233.1578950881958,200000.0,400.0,97935.53102469444,80000000.0,857.7878090911171,800000.0
2.522996e-08,1.6558684e-09,141.19751,-0.00023771715,3.6253e-10,0.011533518,8.720585,114.85479,114.82987,16.659018,2719.726,3148.996,2713.9944,1.0,-0.18990967,-1.0,10000,0.8254825,0.25042635773392996,0.24808188478492993,0.24620615913568034,10,0.0011481806033954455,1000,1000.0,1000,10,0.0,28260.379848480225,27947.75115404129,27375.923184394836,10,242.57792423703626,0.0,0.0,0.0,10,0.0,4.668809,-0.21379426,-4.9582396,2000,0.97480536,1000,946.8177570093458,62,214,199.22140377497544,28687.335933685303,26205.18373250613,899.2979030609131,214,6059.56542257598,174034.0,238.06767916679382,200000.0,401.0,98173.59871840477,80200000.0,840.0972391547404,802000.0
2.522996e-08,1.653599e-09,141.51956,-0.0002256679,3.6479952e-10,0.011547235,8.702989,114.61034,114.58517,16.103401,2733.8127,3239.5413,2727.7754,1.0,-0.1917216,-1.0,10000,0.8240649,0.24836776746002473,0.24679917754465713,0.24564425683345725,10,0.0007374661799890425,1000,1000.0,1000,10,0.0,28411.74758720398,28055.69835615158,27775.730878829956,10,234.646227371238,0.0,0.0,0.0,10,0.0,5.0977035,-0.21071494,-4.5629587,2000,0.98133415,1000,745.8659420289855,24,276,383.82474506864605,28522.827900886536,20098.176706204846,-1.837697546929121,276,11300.281295070774,174310.0,236.09090995788574,200000.0,402.0,98409.68964982033,80400000.0,847.1313022414811,804000.0
2.522996e-08,1.6554413e-09,141.42058,-5.621583e-05,3.6295716e-10,0.011369863,8.654822,114.063866,114.03891,15.749604,2757.5828,2880.654,2752.1833,1.0,-0.18823826,-1.0,10000,0.8240448,0.24872083925742422,0.24749420273395234,0.2447788336844704,10,0.0010846177917311762,1000,1000.0,1000,10,0.0,27960.764751434326,27644.79379491806,27344.48299598694,10,212.73928997889087,0.0,0.0,0.0,10,0.0,5.1816263,-0.21158746,-5.097105,2000,0.9807758,1000,897.1943127962086,67,211,179.71967420032212,28430.079357147217,24068.973409573748,1055.308738708496,211,5439.013093088417,174521.0,234.52735090255737,200000.0,403.0,98644.2170162201,80600000.0,852.7790009579609,806000.0
2.522996e-08,1.6565999e-09,141.17111,9.302631e-06,3.6179862e-10,0.011284386,8.62932,113.77566,113.75075,15.690138,2772.4116,2356.1565,2767.4692,1.0,-0.19114666,-1.0,10000,0.825361,0.2491202234169948,0.24736521986150514,0.24668937590632078,10,0.0006758429911513599,1000,1000.0,1000,10,0.0,28104.669836997986,27863.745340251924,27547.09902381897,10,198.1255848719709,0.0,0.0,0.0,10,0.0,5.008427,-0.21344554,-5.6633506,2000,0.9781134,1000,933.7660550458716,68,218,218.32835582633749,28608.042316436768,25562.43273371524,626.483945608139,218,6590.561588862985,174739.0,234.93184351921082,200000.0,404.0,98879.14887499809,80800000.0,851.310733377213,808000.0
2.522996e-08,1.653139e-09,140.44934,9.882712e-05,3.6525952e-10,0.0111371195,8.6022,113.45347,113.42847,14.703549,2786.8374,1981.821,2782.4438,1.0,-0.18767361,-1.0,10000,0.824023,0.24946137816680355,0.24768295642605148,0.24621073920599557,10,0.0008510378279460912,1000,1000.0,1000,10,0.0,27863.45175933838,27495.972698116304,27204.851437568665,10,241.04229858953747,0.0,0.0,0.0,10,0.0,5.5024514,-0.21354029,-4.652193,2000,0.9772359,1000,943.8837209302326,87,215,201.32992814668668,28400.320707321167,25756.634952761753,539.7846481204033,215,6123.889401095257,174954.0,234.4119894504547,200000.0,405.0,99113.56087851524,81000000.0,853.198680105362,810000.0
2.522996e-08,1.6558609e-09,140.00005,-6.531994e-05,3.625375e-10,0.0112653235,8.616942,113.56812,113.54296,14.579494,2786.4836,1736.0903,2781.941,1.0,-0.18897924,-1.0,10000,0.82268506,0.24805851553405167,0.24648734248051118,0.24529319272477507,10,0.0008007702489521525,1000,1000.0,1000,10,0.0,27891.689796447754,27674.872450351715,27367.75555038452,10,204.09511174523286,0.0,0.0,0.0,10,0.0,4.643305,-0.21036054,-4.9427395,2000,0.98409575,1000,821.7722772277227,44,303,276.40907699514736,28850.34059524536,22045.819703825084,111.47333937883377,303,8304.1221822478,175257.0,238.31920456886292,200000.0,406.0,99351.8800971508,81200000.0,839.2105888479059,812000.0
2.522996e-08,1.654231e-09,139.81146,-0.000115435025,3.6416758e-10,0.011300351,8.63771,113.7141,113.688805,14.604232,2772.2996,1920.9641,2767.4778,1.0,-0.18924187,-1.0,10000,0.82290685,0.24747877238383295,0.24647129759829656,0.244928318750571,10,0.0007641202689034377,1000,1000.0,1000,10,0.0,27795.068468093872,27579.462664222716,27064.301206588745,10,206.37482196290026,0.0,0.0,0.0,10,0.0,5.569701,-0.20872396,-5.3324885,2000,0.9823858,1000,813.5263157894736,71,228,237.03908962285863,28509.68794441223,21453.48123955489,462.239313185215,228,7182.6550262050805,175485.0,237.4177577495575,200000.0,407.0,99589.29787111282,81400000.0,842.396971042798,814000.0
2.522996e-08,1.6501438e-09,140.01027,-0.00014896478,3.6825462e-10,0.011349786,8.64909,113.77928,113.75353,14.987418,2754.708,2129.573,2749.6565,1.0,-0.18586072,-1.0,10000,0.82562655,0.2504281639504219,0.24904738647091246,0.24672052086852972,10,0.001250479318707032,1000,1000.0,1000,10,0.0,27793.557161331177,27491.97316541672,27184.64455127716,10,225.9907469156513,0.0,0.0,0.0,10,0.0,5.0058155,-0.20858245,-4.8398457,2000,0.97880113,1000,924.0616113744076,91,211,221.6524562686263,28548.455236434937,25223.161287349478,512.7276991698891,211,6731.937858546018,175696.0,233.77292346954346,200000.0,408.0,99823.07081007957,81600000.0,855.5310727679569,816000.0
2.522996e-08,1.6524605e-09,140.04575,-9.664926e-05,3.6593809e-10,0.011300309,8.628061,113.474686,113.44902,15.423779,2756.1997,1922.386,2751.55,1.0,-0.18758856,-1.0,10000,0.8270315,0.25041410144067683,0.2493256909946558,0.2479835949299874,10,0.0006887538297704878,1000,1000.0,1000,10,0.0,27964.049226760864,27734.494072914124,27532.204292297363,10,126.74828013001968,0.0,0.0,0.0,10,0.0,5.2864876,-0.20715377,-4.7594957,2000,0.9801777,1000,908.1302325581395,57,215,242.1436855150876,28554.56770133972,24762.895955622924,992.9070425033569,215,7350.366680977919,175911.0,238.55656933784485,200000.0,409.0,100061.6273920536,81800000.0,838.3755708557292,818000.0
2.522996e-08,1.651481e-09,140.30722,-0.00034518974,3.669176e-10,0.011569765,8.66206,113.815865,113.79006,16.4223,2732.452,2749.4817,2726.685,1.0,-0.19173807,-1.0,10000,0.826257,0.248611902853874,0.2476166525931111,0.24646484729569032,10,0.0007428022215562164,1000,1000.0,1000,10,0.0,27972.54252052307,27717.328519821167,27538.83464241028,10,112.00354653831361,0.0,0.0,0.0,10,0.0,5.5828643,-0.20434792,-4.9253044,2000,0.9900634,1000,648.1923076923077,30,338,361.2687148363758,28593.142288208008,16917.527190433106,-15.611788354814053,338,10580.667180817309,176249.0,236.7511351108551,200000.0,410.0,100298.3785378933,82000000.0,844.7689169741597,820000.0
2.522996e-08,1.6546237e-09,141.16948,-0.0003780118,3.6377468e-10,0.011671571,8.720306,114.400085,114.374435,17.672415,2691.685,3675.8347,2684.988,1.0,-0.18904851,-1.0,10000,0.82554233,0.24870765515037685,0.24797746624846387,0.24744452973112865,10,0.0003885335229284062,1000,1000.0,1000,10,0.0,28050.976961135864,27893.22075920105,27683.527528762817,10,98.43084588306148,0.0,0.0,0.0,10,0.0,4.7869654,-0.20962644,-4.8884487,2000,0.9832005,1000,659.9367088607595,50,237,332.05953694875245,28511.076545715332,17312.846674573648,-34.42144040763378,237,9997.754511895411,176486.0,228.96627473831177,200000.0,411.0,100527.34482693672,82200000.0,873.4910860937155,822000.0
2.522996e-08,1.6555993e-09,141.80194,-0.00027671966,3.6279918e-10,0.011620875,8.673282,113.789795,113.764626,17.547325,2705.632,3323.521,2699.9004,1.0,-0.18765181,-1.0,10000,0.823689,0.24884757345293845,0.24731839712863057,0.2464794005174081,10,0.0006536725910343497,1000,1000.0,1000,10,0.0,28122.358503341675,27840.159770584105,27505.112084388733,10,209.44964016637383,0.0,0.0,0.0,10,0.0,4.655403,-0.21342486,-4.7984586,2000,0.9720005,1000,967.9375,79,208,151.32577865670373,28760.765281677246,26627.888528311516,687.4162195175886,208,4676.365044416502,176694.0,234.6308135986328,200000.0,412.0,100761.97565245628,82400000.0,852.4029599203734,824000.0
2.522996e-08,1.6558244e-09,141.89433,-0.00020855844,3.6257408e-10,0.011560106,8.633696,113.23552,113.21031,16.239437,2733.6912,2809.1494,2728.4175,1.0,-0.1886836,-1.0,10000,0.824191,0.24942337193249423,0.24706432368100045,0.24564536046787583,10,0.0010087687852261887,1000,1000.0,1000,10,0.0,28081.594793319702,27857.041146087646,27239.69122695923,10,261.8162537346233,0.0,0.0,0.0,10,0.0,4.5562778,-0.2103716,-4.7091274,2000,0.98087466,1000,768.5101351351351,60,296,326.91097210259375,28448.23880958557,20495.733951029903,628.6881264150143,296,9836.503604043664,176990.0,242.96163368225098,200000.0,413.0,101004.9372997284,82600000.0,823.1752354018295,826000.0
2.522996e-08,1.6545988e-09,142.18816,-0.00019650982,3.6379963e-10,0.011571561,8.645035,113.23526,113.21017,15.940092,2731.0557,3114.214,2725.0444,1.0,-0.18613967,-1.0,10000,0.8255931,0.2505764311347582,0.24867243278795872,0.24776861044118514,10,0.0008248083206382436,1000,1000.0,1000,10,0.0,28291.067672729492,27844.29913444519,27415.593297958374,10,257.5001968361337,0.0,0.0,0.0,10,0.0,4.525629,-0.21370816,-4.8557925,2000,0.97052854,1000,972.5560975609756,55,205,149.2727182509894,28388.739667892456,26649.737656298228,222.31754080951214,205,4490.80475311248,177195.0,235.3838346004486,200000.0,414.0,101240.32115602493,82800000.0,849.6760210381025,828000.0
2.522996e-08,1.652269e-09,142.2721,-7.057458e-05,3.661296e-10,0.011452344,8.593939,112.5813,112.55611,14.675763,2746.628,2565.6794,2741.375,1.0,-0.187114,-1.0,10000,0.83102757,0.25907195581018116,0.2516484969109928,0.24923703936630545,10,0.002710745547195659,1000,1000.0,1000,10,0.0,28147.887866973877,27802.20254869461,25809.001715660095,10,676.4164126420653,0.0,0.0,0.0,10,0.0,5.391597,-0.20987412,-5.7664566,2000,0.97750086,1000,869.4976525821596,78,213,197.46191465943122,28770.141408920288,23316.078988238198,982.4611190855503,213,6061.636096572413,177408.0,231.8283965587616,200000.0,415.0,101472.149569273,83000000.0,862.7070840707211,830000.0
2.522996e-08,1.6495252e-09,141.81744,0.00011693869,3.6887324e-10,0.011228458,8.528274,111.75787,111.732925,13.180836,2775.1692,1563.9613,2771.3323,1.0,-0.18273398,-1.0,10000,0.8362614,0.2573304668763303,0.2562347852090752,0.25460585523728,10,0.0009581437825059504,1000,1000.0,1000,10,0.0,28076.30245780945,27549.985314941405,26523.120937347412,10,457.6583890912011,0.0,0.0,0.0,10,0.0,4.7080255,-0.20634937,-4.94696,2000,0.9819493,1000,932.5437788018434,97,217,203.7887882176843,28665.023580551147,25635.555631123894,1039.2676068544388,217,6268.3461274742895,177625.0,236.11462426185608,200000.0,416.0,101708.26420927048,83200000.0,847.0462201366901,832000.0
2.522996e-08,1.6522009e-09,141.44908,-7.3827454e-05,3.6619752e-10,0.011389753,8.553746,112.11731,112.09204,13.749554,2774.903,1594.5768,2770.555,1.0,-0.18271507,-1.0,9759,0.8363758,0.2722053071601341,0.2564966511254473,0.25110906397494376,10,0.007072898777530823,1000,975.9,759,10,72.3,27866.430368423462,25415.279452541472,15883.831758528948,10,3684.1401641356774,0.0013175230566534915,0.00013175230566534916,0.0,10,0.0003952569169960475,4.7789073,-0.19995503,-4.9032793,2000,0.9910599,1000,887.2403433476395,28,233,230.21130935752328,28553.089612960815,23905.212013391116,98.15817523002625,233,6864.649928168125,177858.0,238.1545286178589,200000.0,417.0,101946.41875267029,83400000.0,839.7908751125141,834000.0
2.522996e-08,1.6534581e-09,141.89883,-0.00032283558,3.6494027e-10,0.011674742,8.638543,113.169,113.14375,15.741436,2744.6724,2339.3079,2739.036,1.0,-0.18107687,-1.0,10000,0.83488387,0.26628279097708535,0.25552828576533154,0.25073425344624406,10,0.0056832922413973174,1000,1000.0,1000,10,0.0,27829.292821884155,26079.59607167244,22352.471207618713,10,2051.978149342008,0.0,0.0,0.0,10,0.0,5.007593,-0.19998239,-5.429731,2000,0.9964713,1000,694.9967426710098,60,307,269.2400512574535,28347.18632698059,17913.42577417842,511.0948633849621,307,7834.7944033491285,178165.0,238.85965943336487,200000.0,418.0,102185.27842760086,83600000.0,837.3117523254042,836000.0
2.522996e-08,1.6563044e-09,142.41293,-0.00025883576,3.6209413e-10,0.011651871,8.675896,113.67461,113.64956,16.861876,2732.1953,2600.968,2726.4744,1.0,-0.18618363,-1.0,10000,0.82780373,0.2539144406500574,0.24981298138191982,0.24628828035976677,10,0.002414616162243813,1000,1000.0,1000,10,0.0,27330.933086395264,26800.85618438721,25729.52831363678,10,529.4698347243536,0.0,0.0,0.0,10,0.0,4.6070375,-0.20787719,-5.185569,2000,0.98083997,1000,949.2439024390244,120,205,179.222627666536,28592.948815345764,25946.593788795883,1782.9634442329407,205,5546.333939611,178370.0,237.4045090675354,200000.0,419.0,102422.68294882774,83800000.0,842.4439821532842,838000.0
2.522996e-08,1.6573118e-09,142.79352,-0.00024679588,3.610867e-10,0.01167028,8.681429,113.807915,113.78298,16.931784,2741.6348,2108.9119,2736.4478,1.0,-0.18607135,-1.0,10000,0.8245477,0.24903974845823648,0.247416436528326,0.24618388331311816,10,0.0009359905168640443,1000,1000.0,1000,10,0.0,26728.094430923462,26104.295572185518,25525.913497924805,10,323.49818353315135,0.0,0.0,0.0,10,0.0,4.78864,-0.20939739,-4.735406,2000,0.9783705,1000,941.6923076923077,100,208,183.93942757807932,28711.45573425293,25566.303117470386,1250.760429263115,208,5725.170066016159,178578.0,237.72722840309143,200000.0,420.0,102660.41019153595,84000000.0,841.3003480647957,840000.0
2.522996e-08,1.6569935e-09,143.06198,-0.0003292016,3.6140493e-10,0.01177416,8.699029,114.03171,114.00644,16.93401,2742.7283,2044.8906,2737.201,1.0,-0.19088908,-1.0,10000,0.81988925,0.24640701247885494,0.2434256651728008,0.24226827208278082,10,0.0012780647513099303,1000,1000.0,1000,10,0.0,26637.240591049194,26408.355451869964,26219.755319595337,10,113.96103442201661,0.0,0.0,0.0,10,0.0,5.103177,-0.20586477,-5.548465,2000,0.98588735,1000,737.6833333333333,25,300,371.88994302376904,28529.537935256958,19398.801518925415,-57.690848767757416,300,10918.902272348592,178878.0,240.90437865257263,200000.0,421.0,102901.31458544731,84200000.0,830.2049183109117,842000.0
2.522996e-08,1.6582997e-09,143.71326,-0.0002836286,3.6009873e-10,0.011780688,8.709617,114.02236,113.9974,17.53227,2730.7756,2733.8594,2724.419,1.0,-0.19212879,-1.0,10000,0.8220746,0.24717011841995565,0.24455118997223413,0.24213331578495473,10,0.0013222337414460004,1000,1000.0,1000,10,0.0,27676.162490844727,27044.048707580565,26161.653970718384,10,410.73388333729696,0.0,0.0,0.0,10,0.0,4.63927,-0.20988123,-4.515503,2000,0.9762917,1000,950.7365853658537,70,205,191.36171566561222,28407.12374305725,25962.13743617055,331.1225493103266,205,5743.342074120558,179083.0,239.00745153427124,200000.0,422.0,103140.32205557823,84400000.0,836.7939941459191,844000.0
2.522996e-08,1.6583457e-09,143.86981,-8.1844795e-05,3.6005296e-10,0.011591428,8.633357,112.98794,112.96291,16.640602,2755.0,1866.483,2749.8997,1.0,-0.19156879,-1.0,10000,0.8209204,0.2454787201408885,0.24406526092194572,0.24344126434107544,10,0.0006914108850161864,1000,1000.0,1000,10,0.0,27667.231601715088,27065.978079414366,26622.511114120483,10,370.74194311669703,0.0,0.0,0.0,10,0.0,4.8278337,-0.20853963,-4.64468,2000,0.9814979,1000,795.345971563981,100,211,226.32053501412497,28357.948427200317,21141.410931043512,419.832457318902,211,6960.880567008081,179294.0,237.69591736793518,200000.0,423.0,103378.01798820496,84600000.0,841.4111702659799,846000.0
2.522996e-08,1.657405e-09,143.86598,-0.00021238707,3.6099349e-10,0.011721664,8.643345,112.93627,112.91129,16.02376,2747.2476,2294.1133,2741.5212,1.0,-0.19169371,-1.0,10000,0.8188446,0.2443720448867307,0.2423583951255573,0.2415002550240154,10,0.0007585388391697776,1000,1000.0,1000,10,0.0,27533.397094726562,27209.197523117065,26833.967531204224,10,192.4635185304892,0.0,0.0,0.0,10,0.0,5.1504107,-0.20422053,-5.2059937,2000,0.9887909,1000,514.8207547169811,27,318,337.9287204017829,28386.75525379181,13132.539592720968,102.5518584549427,318,9932.30884454495,179612.0,240.25058388710022,200000.0,424.0,103618.26858639717,84800000.0,832.4641578976766,848000.0
2.522996e-08,1.658494e-09,144.38223,-0.00024845565,3.5990452e-10,0.011799036,8.661082,112.9889,112.963875,16.367514,2730.1692,2505.3972,2724.0466,1.0,-0.19575761,-1.0,10000,0.8170351,0.24154039885707615,0.24036496185333353,0.23887392323417483,10,0.0007863482825027258,1000,1000.0,1000,10,0.0,27492.057096481323,27304.78000421524,26975.76501941681,10,143.1003626862579,0.0,0.0,0.0,10,0.0,4.640857,-0.21186955,-4.5562887,2000,0.97355616,1000,962.4571428571429,88,210,169.47375290932243,28601.844270706177,26629.059175482358,488.7732604146004,210,5120.99318843035,179822.0,237.6174600124359,200000.0,425.0,103855.88606333733,85000000.0,841.688990318863,850000.0
2.522996e-08,1.6579237e-09,144.78654,-0.00019941719,3.6047496e-10,0.011782341,8.633437,112.44426,112.419395,15.485583,2744.9883,2265.1772,2739.2166,1.0,-0.19499649,-1.0,10000,0.8179727,0.24514130375857332,0.2416608822476242,0.24056727593913788,10,0.0013089599528371086,1000,1000.0,1000,10,0.0,27642.360887527466,27383.54908657074,26774.879062652588,10,233.51685851266893,0.0,0.0,0.0,10,0.0,4.708251,-0.21043696,-5.268428,2000,0.97229695,1000,978.1262135922331,129,206,128.61968319460513,28546.30340576172,27222.479200173948,1044.5291668511927,206,3942.434364827065,180028.0,244.2591495513916,200000.0,426.0,104100.14522480965,85200000.0,818.802490581506,852000.0
2.522996e-08,1.6545952e-09,144.7627,-0.00011415186,3.6380327e-10,0.01169517,8.573882,111.604774,111.579575,13.830341,2774.9214,1763.9287,2770.1506,1.0,-0.19734608,-1.0,10000,0.8174303,0.24313643704999577,0.24045260992737108,0.23781912801048544,10,0.0014669211534082864,1000,1000.0,1000,10,0.0,27484.251586914062,27283.961919403075,26947.0608959198,10,170.9655683793557,0.0,0.0,0.0,10,0.0,4.305308,-0.2097847,-5.062172,2000,0.9721462,1000,942.9255813953488,76,215,210.41508047138223,28561.308185577393,26010.95850729601,691.338605761528,215,6419.279741483505,180243.0,239.8991129398346,200000.0,427.0,104340.04435920715,85400000.0,833.6837829415356,854000.0
2.522996e-08,1.6531061e-09,144.72585,-0.00016555499,3.6529255e-10,0.011743622,8.554448,111.17045,111.14513,13.563351,2783.877,1716.812,2779.0208,1.0,-0.20105533,-1.0,10000,0.8173325,0.24276159608526995,0.23929491052755952,0.23553402702404094,10,0.0018873558160162093,1000,1000.0,1000,10,0.0,27461.555243492126,27098.110000514986,25849.87357521057,10,449.1559427534351,0.0,0.0,0.0,10,0.0,4.5911508,-0.20794716,-4.9473195,2000,0.97735715,1000,762.1317567567568,64,296,335.4178105589461,28553.477685928345,20541.066653961992,3.8363241851329803,296,9989.712503812565,180539.0,236.13360357284546,200000.0,428.0,104576.1779768467,85600000.0,846.9781385363117,856000.0
2.522996e-08,1.6516103e-09,144.40396,0.00013858003,3.667883e-10,0.011413735,8.480807,110.13569,110.11014,12.715959,2805.2034,1242.5164,2801.5613,1.0,-0.19569488,-1.0,10000,0.8166899,0.2425920053967677,0.24065728060040797,0.2380147508366977,10,0.0011687132240701507,1000,1000.0,1000,10,0.0,27753.724891662598,27519.515549468993,27224.707567214966,10,184.71238072260138,0.0,0.0,0.0,10,0.0,4.4663653,-0.2141383,-4.7130914,2000,0.97058123,1000,978.2864077669902,123,206,128.24014377504955,28553.768481254578,27038.22062894087,1606.3544344902039,206,4007.1193511708025,180745.0,242.71762204170227,200000.0,429.0,104818.89561271667,85800000.0,824.0027992925756,858000.0
