time,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion
4.346,0.0010478975568601948,0.001155982787979769,0.005582093723721534,0.05071877202685866,-0.036258767547421675,-6.6829747596925085e-06,3.4805175165432035e-06,0.01379342960754057,0.16045139450421023,0.0004706379232040374,0.17515761876130942,-0.0001444693322590971,0.26173684628288724,-0.00016525046201683747,-0.0001273080552482085,1.6444382882507729,0.033152731226731666,1.6340276529085729,0.9641131992953907,0.02134125438665512,-0.048444451038540975,0.001645058444113606,0.00013610897261195158
4.348,0.001085173389275686,0.0011950938058537118,0.005675192443204183,0.05071780510258193,-0.03625785078095876,-9.472882417856067e-06,2.5510229697447427e-06,0.013793592215491125,0.16045227633702222,0.0004699692123301235,0.17515670839324465,-0.00014180037621688108,0.26173807539657784,-0.00017300038254807544,-0.00012749395210369854,1.6436448541096895,0.03994481304919513,1.6332165911037846,0.979555997561279,0.02134027228458816,-0.04844728341776075,0.0016427518609369919,0.00013417218352609087
4.35,0.0011208941341905197,0.0012327206205176655,0.005763392513293847,0.05071682668949211,-0.036254217155675124,-1.1809083920998373e-05,1.740280962857395e-06,0.013796010842225034,0.16045439791801175,0.00047076690181928744,0.1751565954612265,-0.00013898711034624302,0.2617394849577146,-0.0001803120741489335,-0.00012759407940091108,1.6428746576279745,0.04637557100318676,1.632400867970969,0.994965131885944,0.021341684116484946,-0.048450654355095255,0.0016420308386250711,0.00013288263998869796
4.352,0.0011548437410419062,0.0012687032088431439,0.005846321371325443,0.05071578955263561,-0.03624809222902486,-1.3726700665233866e-05,1.0320532923774046e-06,0.013800515623594418,0.16045762821011525,0.00047293819280157045,0.17515723519297888,-0.0001360586355324338,0.26174101264419475,-0.00018715088911886802,-0.00012758829033338275,1.6421285682162945,0.052454111215116686,1.6315838378815313,1.0103322515758026,0.0213453003747712,-0.04845452005001711,0.0016427896645209235,0.00013220338125213073
4.354,0.0011868274773551616,0.0013029058198014503,0.005923687827979264,0.050714656307490946,-0.03623970527612496,-1.5260027900212407e-05,4.115033442709822e-07,0.013806926800227194,0.16046183936706432,0.000476380127598168,0.17515857654357989,-0.00013303588587718827,0.2617426154276099,-0.00019348662632301112,-0.00012746105250756147,1.6414067402091135,0.05819120085290667,1.6307682467358111,1.0256494572679828,0.02135092394562392,-0.04845882757582266,0.0016449142986373572,0.00013209360133345662
4.356,0.0012166756221620066,0.0013352168238253076,0.005995275656073665,0.05071339941644739,-0.03622928789390127,-1.6442613098888464e-05,-1.3468501617984788e-07,0.01381505877682249,0.16046690704877176,0.0004809823782345521,0.1751605638086788,-0.00012993442136762905,0.26174426466942835,-0.0001992942782927079,-0.00012720109327389955,1.640708772599699,0.0635989045784832,1.6299563336772562,1.0409093144902903,0.02135835376687373,-0.04846351864732119,0.0016482852583298948,0.00013251005239992225
4.358,0.001244245862892282,0.0013655480892066701,0.006060936960195948,0.05071200076176613,-0.03621707210584895,-1.73071758414567e-05,-6.182657790561503e-07,0.01382472368743989,0.16047271095270138,0.0004866298794234004,0.17516313808963027,-0.00012676644882205344,0.26174594231300385,-0.0002045544540920602,-0.0001268010084334325,1.64003384321921,0.06869025538557545,1.62914991646322,1.0561048548567895,0.021367388164109904,-0.048468532554796814,0.0016527801604149291,0.00013340811849939135
4.36,0.0012694245567132247,0.001393833976459422,0.006120585479947761,0.05071045091648797,-0.03620328819877005,-1.788544596412875e-05,-1.0494443659355102e-06,0.013835734487207433,0.16047913544838066,0.000493205233562523,0.17516623861350314,-0.00012354223980066075,0.26174763794487776,-0.00020925353922323305,-0.00012625684994462704,1.6393808204691225,0.07347896140588953,1.6283504627908347,1.071229567302595,0.021377827802921464,-0.04847380841618267,0.0016582759342101117,0.00013474266250401126
4.362,0.0012921270215007245,0.0014200300356224634,0.006174189955332097,0.050708748213095574,-0.03618816247547395,-1.820797021594607e-05,-1.4369317798384147e-06,0.013847907590457054,0.16048607023145744,0.0005005908486174483,0.175169803907044,-0.00012027108477320659,0.2617493465436145,-0.00021338364661074077,-0.00012556770589082714,1.6387483554938882,0.07797914893499507,1.6275591496451025,1.086277381655302,0.02138947822926831,-0.04847928687244252,0.001664650720147275,0.00013646870889157708
4.364,0.0013122952538731567,0.0014441136466184948,0.006221772613743862,0.05070689572378614,-0.03617191694164306,-1.830386601711327e-05,-1.788217456937851e-06,0.013861582305878462,0.16049281364269125,0.0005083623826314417,0.1751736927632682,-0.00011699530126165226,0.2617517556717812,-0.0002169570240232418,-0.0001247364718268096,1.6381349539484849,0.08220513976637121,1.6267769109928523,1.1012426464867424,0.02140214919714189,-0.048484910802682246,0.0016717842036965142,0.00013854143573297656
4.366,0.0013299013797382923,0.0014660773018884503,0.006263390318245455,0.050704905515594645,-0.03615476226970323,-1.8201213268472212e-05,-2.10922982039863e-06,0.013876416181592743,0.1604994041891074,0.0005165785170550989,0.17517787541525703,-0.00011371816368718169,0.2617547234000269,-0.00021997183326286256,-0.00012376649582835356,1.6375390453791578,0.08617126638259029,1.6260044822115964,1.1161201037340318,0.021415663919904012,-0.048490627880962686,0.0016795621582427597,0.0001409180685872789
4.368,0.0013449426598310219,0.0014859298383041437,0.0062991374870009645,0.05070279343534588,-0.03613689971465799,-1.7925950274045723e-05,-2.4047283456530944e-06,0.013892133737644669,0.16050585975797874,0.0005252289366130018,0.1751823181450166,-0.00011044368021254406,0.2617581316767851,-0.00022243203165151558,-0.00012266314282231,1.636959025907826,0.08989171323436805,1.625242431174081,1.130904860744099,0.021429854747892413,-0.04849638956230518,0.0016878753316252363,0.00014355727106481588
4.37,0.0013574396351214162,0.0015036946446525482,0.006329140109872222,0.050700578363888096,-0.03611851935754733,-1.7502068092717387e-05,-2.6784209428618467e-06,0.013908505720126965,0.16051218490602817,0.0005342655085625329,0.17518698341976205,-0.00010717647282257702,0.2617618819711386,-0.00022434666848638874,-0.00012143337729729814,1.6363932964014496,0.09338038945399552,1.6244911859801348,1.1455923615081076,0.021444564552040492,-0.04850215166037439,0.001696620315321049,0.0001464194760715513
4.372,0.0013674339440981815,0.0015194078611734294,0.006353550336004841,0.050698281394201274,-0.03609979875213279,-1.6951682127937232e-05,-2.933096564392614e-06,0.01392533656221333,0.16051837578676884,0.000543620869844301,0.175191831203288,-0.00010392165150571652,0.2617658918124247,-0.00022572920818515228,-0.00012008539242061735,1.6358402918125683,0.09665082749232864,1.6237510577780143,1.1601783580753386,0.021459647623969465,-0.04850787462795617,0.0017057001988104172,0.0001494671396695848
4.374,0.0013749859439151876,0.0015331166139984868,0.006372541581921026,0.0506959250182766,-0.03608090193866417,-1.629505992417612e-05,-3.170759430630107e-06,0.013942456735461383,0.1605244235342018,0.0005532195246961654,0.17519682049316554,-0.00010068467950647505,0.26177009202859647,-0.00022659688076782775,-0.00011862828167200548,1.6352985031882745,0.09971610477528527,1.6230222595547845,1.1746588828862867,0.021474970198173984,-0.04851352362970314,0.0017150250246940402,0.00015266492986476508
4.376,0.0013801722399623727,0.0015448773163447046,0.006386304125180326,0.0506935323716946,-0.03606197879239211,-1.5550644134444935e-05,-3.3927583257269112e-06,0.01395971799663406,0.1605303166112624,0.0005629844578856568,0.17520191069366706,-9.747123331404819e-05,0.26177442453059113,-0.00022697006298129168,-0.0001170717502176054,1.6347664936364068,0.10258878549723159,1.6223049216307353,1.189030222558319,0.021490410673640346,-0.04851906846957382,0.0017245120660451705,0.00015597985919492142
4.378,0.0013830832063286864,0.0015547540596194374,0.006395041155783693,0.05069112656254796,-0.036043164674584294,-1.4735087986034595e-05,-3.599907700911596e-06,0.013976990332996098,0.16053604244563655,0.0005728410408743045,0.17520706269965286,-9.428706331580225e-05,0.26177884052438427,-0.00022687169415055408,-0.00011542586370155796,1.6342429093516664,0.10528087977681369,1.6215991044677336,1.2032888934798243,0.02150585959465163,-0.04852448341755769,0.0017340859493585534,0.00015938136828493185
4.38,0.0013838205613234005,0.001562817110581828,0.006398965260100837,0.050688730097301765,-0.03602458035272027,-1.3863309125171931e-05,-3.7925988795080772e-06,0.013994159890984048,0.16054158856289025,0.0005827192877340732,0.17521223968395067,-9.113786104349043e-05,0.26178329905884895,-0.00022632673059763526,-0.00011370083223995882,1.633726486639556,0.10780381756939145,1.6209048092943001,1.2174316194224162,0.021521219439032555,-0.04852974696820331,0.0017436786462804623,0.0001628413666404451
4.382,0.0013824950468361503,0.0015691415250004485,0.006398295312488742,0.05068636440719795,-0.036006332155561656,-1.294856190253386e-05,-3.970900453911626e-06,0.0140111274644039,0.16054694335747338,0.0005925550936606566,0.17521740762596985,-8.80291379068878e-05,0.2617877658379728,-0.00022536164171737315,-0.00011190682734749582,1.6332160557311943,0.11016843493757034,1.6202219869593752,1.2314553112644666,0.02153640425404532,-0.04853484155505272,0.0017532293560966394,0.00016633423641703615
4.384,0.0013792242473238576,0.0015738058836089535,0.006393253749250152,0.05068404947304022,-0.035988512328487064,-1.2002525427862734e-05,-4.134647439215707e-06,0.014027807294153531,0.16055209659859807,0.000602290838569566,0.17522253563118292,-8.496611892310698e-05,0.26179221224184057,-0.00022400394984137305,-0.00011005382941771266,1.6327105420557024,0.11238497051004699,1.6195505453504329,1.2453570488303207,0.021551339174092726,-0.0485397532390464,0.0017626842992534992,0.00016983680450803433
4.386,0.001374130573277315,0.0015768911524197409,0.00638406419887034,0.05068180354253441,-0.03597119955501444,-1.1035403658573393e-05,-4.283519086432018e-06,0.014044126037324195,0.16055703973997942,0.0006118755897610073,0.17522759608892172,-8.195365359401815e-05,0.2617966145131387,-0.0002222818150514427,-0.0001081515032862358,1.6322089655273873,0.11446307019560675,1.6188903556480172,1.259134064784375,0.02156595984950356,-0.04854447138450805,0.001771996440274965,0.00017332828794284705
4.388,0.0013673394248966205,0.00157847966647931,0.006370949441941327,0.0506796429321275,-0.03595445961177434,-1.0056033606592718e-05,-4.417105530396722e-06,0.014060021826889762,0.16056176608388664,0.0006212650490313151,0.17523256470883908,-7.899614488560902e-05,0.2618009530755452,-0.00022022366518458208,-0.00010620909934216561,1.6317104383107284,0.11641179845358869,1.6182412576362104,1.2727837304739213,0.021580211811524478,-0.04854898833294842,0.001781125156463413,0.00017679021723689464
4.39,0.0013589765879456082,0.0015786367273766897,0.006354131696030987,0.05067758946670928,-0.035938340523143035,-9.06706647478421e-06,-4.533919961920323e-06,0.014075442854644514,0.16056628216560243,0.0006304202184095308,0.17523742054102565,-7.611025480003037e-05,0.26180421638336787,-0.00021784743005635822,-0.00010423483929929297,1.6312141646394651,0.11823965393162005,1.6176030679173323,1.286303542794942,0.021594053969730586,-0.04855328948114981,0.0017900376063718596,0.00018020736791513495
4.392,0.0013491689755746588,0.0015774510600320675,0.006333826344957107,0.05067565121424656,-0.03592288767334788,-8.077191933234728e-06,-4.633626658709687e-06,0.014090347830186579,0.16057057884395007,0.0006393097301152051,0.17524214561824109,-7.329491185181875e-05,0.2618065781983807,-0.00021518462336142275,-0.00010223718458990557,1.630719429080114,0.11995459139815921,1.6169755752604626,1.2996911152910189,0.021607447270800117,-0.04855737750959617,0.0017987042019816607,0.00018356531095127879
4.394,0.0013380420665807997,0.0015750090512331265,0.006310243702312724,0.05067383552959455,-0.03590813496610583,-7.093522327393916e-06,-4.716151896694802e-06,0.014104704242360098,0.16057465087464784,0.0006479078921939197,0.17524672501562694,-7.054947366522119e-05,0.2618081882672753,-0.0002122654468368763,-0.00010022394398718426,1.630225596356157,0.12156404354531114,1.6163585491481816,1.312944167985244,0.021620361264550646,-0.04856125533313234,0.0018071006554987192,0.0001868515651812424
4.396,0.001325718823249886,0.0015713944073050682,0.006283587988628568,0.050672148689075415,-0.035894106022457566,-6.121771223606893e-06,-4.781548344080341e-06,0.014118487589019492,0.16057849623211812,0.0006561942318986196,0.17525114664476035,-6.787354185117505e-05,0.2618091753688463,-0.0002091187101596429,-9.820226596626059e-05,1.629732106169782,0.12307494578216367,1.6157517427151873,1.326060519524637,0.02163277314633456,-0.04856492631689994,0.0018152075994167388,0.00019005554458776153
4.398,0.0013123187810708456,0.0015666878752627312,0.006254056516984277,0.05067059567896499,-0.03588081531226083,-5.1664377726070656e-06,-4.829932781309605e-06,0.01413168061117993,0.16058211553624765,0.0006641530483276664,0.17525540103269735,-6.526681871069983e-05,0.2618096499940848,-0.00020577176969940967,-9.617864167283963e-05,1.6292384678320473,0.12449376214729302,1.6151548953396129,1.3390380805293713,0.021644666891251566,-0.048568394394089255,0.0018230101728106834,0.00019316845962863232
4.4,0.0012979572992185167,0.001560967022402259,0.0062218390629193,0.050669180094621714,-0.035868269221888,-4.230984125078678e-06,-4.861463950239195e-06,0.014144272545116753,0.1605855115661775,0.0006717729737394828,0.17525948109510875,-6.272899908603333e-05,0.26180970670234943,-0.0002022504855119306,-9.415891678446464e-05,1.6287442548320565,0.1258265117386396,1.614567734942706,1.351874847996332,0.021656032462544477,-0.048571664112558983,0.001830497597052961,0.00019618319321625325
4.402,0.001282744959406079,0.001554306069252109,0.00618711739630356,0.0506679041190768,-0.035856467058464674,-3.3179990702474336e-06,-4.876340692458212e-06,0.014156258401957882,0.16058868884682073,0.0006790465455422352,0.17526338190963794,-6.0259691526665026e-05,0.26180942619167336,-0.00019857919558298535,-9.214831067206183e-05,1.628249099447399,0.12707879517829856,1.613989980041177,1.3645689006196466,0.021666865083798288,-0.04857474063112741,0.001837662755644121,0.00019909416446742717
4.404,0.0012667870999782819,0.0015467757708142829,0.0061500649546092825,0.05066676855821264,-0.03584540199005585,-2.429344761243524e-06,-4.8748088068917125e-06,0.0141676382814402,0.16059165329659708,0.000685969791902123,0.17526710049373323,-5.785836368303027e-05,0.26180887711677414,-0.0001947807060557167,-9.015144140185067e-05,1.6277526874746233,0.1282558207322934,1.6134213415875103,1.3771183949038894,0.021677164568688047,-0.04857762968144304,0.0018445017874495053,0.00020189718852009605
4.406,0.0012501834718422913,0.001538443341100368,0.006110846638769019,0.0506657729154847,-0.03583506192105509,-1.566285633798096e-06,-4.857170139540044e-06,0.01417841672436868,0.16059441192704277,0.0006925418339917122,0.17527063558996256,-5.552430750498197e-05,0.26180811768439244,-0.00019087629598338367,-8.817235525622865e-05,1.627254753139158,0.12936242979257465,1.6128615246264242,1.3895215619584014,0.02168693470427835,-0.048580337507506295,0.0018510136991421013,0.000204589337613954
4.408,0.0012330280029176192,0.0015293724161033078,0.0060696187144969995,0.050664915493322644,-0.03582543030232923,-7.295999387240326e-07,-4.8237905061786e-06,0.014188602106685362,0.16059697258664865,0.000698764507545615,0.17527398746094464,-5.325662041712962e-05,0.2618071970521263,-0.000186885735034103,-8.621455959304107e-05,1.6267550742282222,0.13040312150186895,1.6123102297901024,1.4017767048733387,0.021696182685036317,-0.04858287079191041,0.001857200000350661,0.00020716880664028374
4.41,0.0012154086581474496,0.0015196230505377622,0.006026528803577726,0.05066419351141743,-0.03581648687620031,8.032496639480114e-08,-4.775104891818172e-06,0.014198206076779525,0.16059934374261328,0.0007046420058493949,0.17527715769538463,-5.105419917652122e-05,0.2618061565538885,-0.0001828273125219649,-8.428105800230905e-05,1.6262534674773323,0.1313820763631416,1.6117671546504762,1.4138821965894548,0.021704918595249496,-0.04858523657552273,0.001863064363464449,0.00020963478508536994
4.412,0.0011974073826801805,0.001509251743919023,0.005981715951175263,0.05066360323440939,-0.035808208356967165,8.634120642992257e-07,-4.711619440138075e-06,0.014207243036660345,0.16060153429525187,0.0007101805456939069,0.1752801490262062,-4.8915743595550337e-05,0.2618050307724418,-0.0001787178761384692,-8.237438685512968e-05,1.6257497842305282,0.13230317872583652,1.611231994943478,1.4258364781841328,0.021713154937723675,-0.04858744217550011,0.0018686123089848104,0.00021198733646563518
4.414,0.0011791001165429916,0.001498311491821514,0.0059353107566796,0.05066314010326382,-0.035800569048294185,1.6198272314583826e-06,-4.633910338333361e-06,0.014215729666810987,0.16060355342064161,0.0007153880572533328,0.17528296516137815,-4.683976773880789e-05,0.26180384847710825,-0.00017457287879886965,-8.049665246879351e-05,1.6252439063860191,0.13317003808213607,1.6107044456775832,1.4376380575057255,0.02172090620664259,-0.04858949510511508,0.0018738509165742432,0.00021422728581737847
4.416,0.0011605568699399327,0.0014868518584520499,0.005887435556976269,0.050662798866005346,-0.03579354139937146,2.3499232698009312e-06,-4.542620004002509e-06,0.014223684493908801,0.16060541043775703,0.0007202738983267417,0.1752856106277172,-4.4824616580707284e-05,0.2618026334426691,-0.00017040643209018032,-7.864956823349273e-05,1.6247357426322289,0.13398600913953201,1.6101842021369615,1.4492855080968252,0.021728188502401345,-0.048591402997777776,0.0018787885614326783,0.00021635611545518205
4.418,0.0011418418491752375,0.0014749190669804825,0.005838204652298353,0.05066257370457812,-0.0357870965022496,3.0541938702958986e-06,-4.438451107519488e-06,0.014231127500101146,0.16060711469689365,0.0007248485929353695,0.1752880906276939,-4.286848644468021e-05,0.26180140516363054,-0.00016623136490283275,-7.683449115812871e-05,1.6242252249739135,0.1347542106622208,1.6096709607880177,1.4607774683546955,0.021735019186134834,-0.04859317353680399,0.0018834346752624632,0.00021837586898422297
4.42,0.0011230136240964461,0.0014625561043827343,0.0057877245659946385,0.05066245835547551,-0.0357812045331608,3.7332360839332916e-06,-4.32215898862527e-06,0.014238079772148167,0.16060867548662247,0.0007291235938946623,0.17529041090906267,-4.096944783799656e-05,0.2618001794764024,-0.000162059285939054,-7.505245739497068e-05,1.6237123055439007,0.13547754309427681,1.6091644200969273,1.4721126408837923,0.021741416571582087,-0.048594814391848276,0.0018877995308253254,0.00022028906340076292
4.422,0.001104125328846171,0.0014498028378616048,0.005736094330624558,0.05066244622248577,-0.03577583514095164,4.387720015547691e-06,-4.1945429949474726e-06,0.014244563188464588,0.16061010195688435,0.0007331110686789289,0.17529257764697484,-3.912546955217812e-05,0.2617989691004912,-0.00015790064891184433,-7.3304216394941e-05,1.6231969536928246,0.13615870499316385,1.6086642812648557,1.483289792001159,0.021747399651872175,-0.048596333162449684,0.0018918940489176576,0.0002220986090152738
4.424,0.0010852254370550488,0.0014367061944821366,0.005683404636304055,0.05066252613394969,-0.035770961002260244,5.015532983626269e-06,-4.057036773006772e-06,0.014250600442174305,0.1606113965501913,0.0007368243496051371,0.17529459729637725,-3.7327107271702145e-05,0.2617983556417805,-0.000153770593678738,-7.159053312685679e-05,1.62267915157566,0.13680020866995954,1.6081702466341203,1.494307751778307,0.021752985459481292,-0.048597742841813174,0.001895728626597036,0.000223807146980119
4.426,0.0010663567185630078,0.0014232960993420189,0.00562974096209989,0.050662693696557834,-0.0357665497533555,5.6188571613063935e-06,-3.910414779993522e-06,0.014256214029139421,0.16061257187097674,0.0007402762090501623,0.1752964766387239,-3.557512621378553e-05,0.2617982108088657,-0.00014967524362123649,-6.991153923571623e-05,1.622158896033542,0.1374043934743148,1.6076820256484807,1.5051654127811562,0.02175819509246541,-0.04859904740525265,0.0018993154095263223,0.0002254183600258667
4.428,0.0010475572829804385,0.0014096008203454693,0.005575182110074374,0.05066294349627716,-0.03576257010952781,6.1994786911231836e-06,-3.7553539841715987e-06,0.014261426574456467,0.1606136387775094,0.0007434796619450295,0.17529822256659686,-3.3869486474050046e-05,0.2617984312847255,-0.00014562033489968416,-6.826721639067025e-05,1.6216361937636443,0.13797343952791202,1.607199332039949,1.5158617304177304,0.02176304913493298,-0.048600251888883145,0.0019026666628161803,0.00022693613803099477
4.43,0.0010288608408988438,0.0013956468786772986,0.005519800572902369,0.050663269482606244,-0.035758991854196724,6.7588512809287234e-06,-3.592523067823173e-06,0.014266260617295329,0.16061460678440406,0.0007464478493544902,0.17529984202186477,-3.220953880589166e-05,0.2617989339978702,-0.0001416111614061768,-6.665741159591235e-05,1.6211110594473739,0.138509379858211,1.6067218843343953,1.5263957227618126,0.021767567686228995,-0.04860136198089978,0.0019057946381940848,0.0002283644852444626
4.432,0.0010102969709133282,0.0013814590039319791,0.005463662895172558,0.050663665249139775,-0.035755785854696076,7.298159937428955e-06,-3.422619924532071e-06,0.01427073843638468,0.16061548435915476,0.0007491939236408576,0.17530134194066194,-3.059418261499741e-05,0.26179965228190727,-0.00013765254236260238,-6.508185294914581e-05,1.6205835140861204,0.13901411160396462,1.6062494062917132,1.5367664703910136,0.021771770352555127,-0.04860238371990822,0.001908711476066757,0.00022970745908658567
4.434,0.0009918909544509003,0.0013670521730306108,0.005406830942099423,0.050664127678110765,-0.03575292154809711,7.820618446708393e-06,-3.245906471812079e-06,0.014274881670048783,0.16061628428489133,0.0007517304349357636,0.17530272923740714,-2.902779766709543e-05,0.26180008075440936,-0.00013374428489718645,-6.35399585947144e-05,1.6200535849257638,0.13948940608314433,1.6057816290841913,1.5469731158985758,0.021775678116902234,-0.04860331891453618,0.001911429921354837,0.00023096959475275836
4.436,0.0009736658447933289,0.0013524504576856095,0.0053493600566976605,0.05066464868763755,-0.035750373813127886,8.3260096888134e-06,-3.063166824282382e-06,0.01427871177966263,0.16061701065225775,0.0007540703553349059,0.17530401062384368,-2.7506651631704112e-05,0.26180026806923085,-0.0001298917802855469,-6.203136097684492e-05,1.6195213008601725,0.1399369194654824,1.605318287399119,1.557014864486662,0.021779308463455247,-0.04860417612771059,0.0019139614011675313,0.00023215488537902795
4.438,0.0009556466797359689,0.001337675372337007,0.00529130077013787,0.05066522345135869,-0.03574812029268327,8.814437423080912e-06,-2.875061099308469e-06,0.014282249432554897,0.16061766820167672,0.0007562257641969292,0.1753051925190105,-2.6027510456875062e-05,0.26180025613145697,-0.0001260994282331275,-6.0555558962586874e-05,1.618986693340332,0.14035820374395722,1.6048591222660347,1.566890983375798,0.021782678843036352,-0.048604962486898426,0.0019163172646622787,0.0002332677933294986
4.44,0.0009378602287972411,0.0013227460980040726,0.00523269910224897,0.050665849546353114,-0.03574614103197852,9.286419910819478e-06,-2.6820270544191195e-06,0.014285514418876032,0.16061826206470553,0.0007582079924676915,0.17530628104738422,-2.4587565234943696e-05,0.26180008097758506,-0.00012237076517523655,-5.911194881772423e-05,1.6184497953729495,0.1407547138756343,1.6044038812531334,1.5766008014221586,0.021785806488898576,-0.048605683986022226,0.001918508738137307,0.00023431304027205069
4.442,0.0009204461314641798,0.001308514451512991,0.00517089154935714,0.05066627509623929,-0.03574373229133826,9.15729842287136e-06,-2.5409537760408583e-06,0.014290005513301066,0.1606182569217729,0.000760588312421195,0.17530746926808258,-2.0418466907508936e-05,0.261799356630068,-0.00011775690694012355,-5.7415435524884716e-05,1.617861350129256,0.14111434331179654,1.6038686802768802,1.5850619995666562,0.0217896298050034,-0.04860772186811957,0.0019209645465519374,0.00023537642182649258
4.444,0.0009034117640815266,0.001295051092839601,0.005107605732766844,0.050666388783232874,-0.0357416716069148,8.823447391506798e-06,-2.4800244784545514e-06,0.014294501324440607,0.16061772064884744,0.0007630567893669785,0.17530867135878342,-1.4532794093046848e-05,0.26179811078725373,-0.00011265417729372675,-5.5606218261314495e-05,1.617242896068588,0.14144411629644685,1.603280966211112,1.5924028106265362,0.02179324658862056,-0.04861024129403735,0.0019233468011488676,0.00023638888727320603
4.446,0.0008867792471817434,0.0012823617715195534,0.005044076065415305,0.0506662190270865,-0.03574036450729879,8.46340807973826e-06,-2.4918783200922986e-06,0.01429831917770526,0.16061675309265833,0.0007653549504346353,0.1753097939548882,-7.693446378458316e-06,0.2617968480375952,-0.0001073558488373017,-5.378066910097971e-05,1.616610656066608,0.1417493006727565,1.6026624720191764,1.598738971157655,0.021796168585028145,-0.04861271178882465,0.0019254174290341945,0.00023729086455296267
4.448,0.0008705768170262411,0.0012703917976390733,0.004981148565541751,0.05066586100021725,-0.03573996744119887,8.150405319746763e-06,-2.5557623405607764e-06,0.014301130167240453,0.16061547741480597,0.0007672971283304875,0.17531075936008345,-4.727015118997309e-07,0.26179569468717656,-0.00010206644998956435,-5.200161042512198e-05,1.6159765699169082,0.14203383616460302,1.602030190958902,1.604174980846153,0.02179818342270535,-0.04861481358118561,0.0019270348176674312,0.00023804114045947492
4.45,0.0008548336652385747,0.0012590503853650524,0.00491936559970179,0.050665427477489595,-0.03574048056011981,7.907914233402516e-06,-2.6481995056762157e-06,0.014302833293774271,0.1606140191366766,0.0007687710657670613,0.1753115144283158,6.713506844943475e-06,0.26179474207606274,-9.692499928315107e-05,-5.03070828347666e-05,1.6153491482250193,0.14230066570761948,1.601397196323057,1.6088052222636482,0.021799254050041947,-0.04861637912241485,0.001928137248079281,0.00023861804617137056
4.452,0.0008395873059841311,0.001248208622659925,0.004858976773132784,0.0506650391265293,-0.03574178706770054,7.735765045207106e-06,-2.7461994747723594e-06,0.014303502615929012,0.16061250615575387,0.0007697376304703328,0.17531203575488016,9.738338898372094e-06,0.26179403575556515,-9.221313772950534e-05,-4.872595500742615e-05,1.6147342244059617,0.14255199638782845,1.6007733522239607,1.612714966515851,0.021799481123838955,-0.04861735773563668,0.0019287376131649431,0.00023902255263168488
4.454,0.0008248543689646735,0.0012377484238662655,0.004800140399400168,0.050664774421332284,-0.03574375751346093,7.636590237994884e-06,-2.8318988339036226e-06,0.01430324030021347,0.16061103490520626,0.0007701942782778387,0.1753123171724952,9.367877841577394e-06,0.26179362243098425,-8.79040054724762e-05,-4.726061549935215e-05,1.6141354301125164,0.14278947480263932,1.6001658561557637,1.6159812402249851,0.021798976882135165,-0.04861774826062332,0.001928871745795502,0.0002392626278249655
4.456,0.0008106458934355045,0.0012275468670552214,0.004742879301539059,0.050664694636299155,-0.03574623513316042,7.609468647706645e-06,-2.890906630845225e-06,0.014302199232104134,0.1606096861882545,0.0007701745553129861,0.17531236991953283,6.299432938524676e-06,0.2617935256453972,-8.3962079833179e-05,-4.590630083410446e-05,1.613554739849103,0.14301434608707736,1.5995797572108463,1.6186736332518978,0.021797889172757743,-0.04861759578904254,0.0019286037983074686,0.00023935653272783602
4.458,0.0007969666043477279,0.0012174824944460655,0.004687118690786001,0.0506648420353837,-0.03574905682668017,7.65362541558178e-06,-2.9123176252695017e-06,0.01430055392500071,0.16060852348107552,0.0007697365210513935,0.17531221804831085,1.1525230258544034e-06,0.2617937507002179,-8.034801220700479e-05,-4.46538236345208e-05,1.6129928605458255,0.14322756346354132,1.5990183680972316,1.6208550090552152,0.02179637822070876,-0.04861697233296579,0.0019280140094438192,0.0002393292691740764
4.46,0.0007838147424939473,0.001207439870495074,0.0046327162748864,0.050665240794112755,-0.035752066570751896,7.769357531035073e-06,-2.888435778664147e-06,0.014298481457238596,0.16060759288577345,0.0007689528472903627,0.1753118939939071,-5.533944944855627e-06,0.26179428889951345,-7.702195499021601e-05,-4.349157791716478e-05,1.6124495478614047,0.14342986982025777,1.59848360992942,1.6225821417055473,0.02179460148448095,-0.048615963129249956,0.0019271891466234616,0.00023920944453112493
4.462,0.0007711754457691094,0.0011973224404670762,0.004579522472089865,0.050665890495031264,-0.035755137711344365,7.95993441076278e-06,-2.8151593630990332e-06,0.014296128861922481,0.16060691777372194,0.0007678969304131802,0.17531143215152678,-1.0939888671595685e-05,0.26179513114467073,-7.382794368242417e-05,-4.240162534323736e-05,1.611923833358229,0.1436218535536158,1.5979762889578641,1.6239062823037047,0.02179268557477848,-0.0486146496867787,0.0019262070569666773,0.00023902360868269812
4.464,0.0007590376059466353,0.001187030443697674,0.004527307771813865,0.05066679303466891,-0.03575813846957552,8.223222224963214e-06,-2.6897206139329335e-06,0.01429366146005456,0.16060651775086765,0.000766651453816413,0.17531087177193305,-1.5301604335223718e-05,0.26179624525444833,-7.078033212728644e-05,-4.137434578482171e-05,1.6114142808528107,0.14380400162379253,1.5974963513337281,1.6248736778651869,0.02179077086657989,-0.04861312373957155,0.0019251529278952219,0.00023880189922957987
